"cue_anexo","nombre","sector","estado","domicilio","cp","telefono","localidad","departamento","email","lat","lon"
"140245400","INST. SUP. DE FORMACION DOCENTE NUESTRA MADRE DE LA MERCED","Privado","Activo","MARIANO FRAGUEIRO 2389 ALTA CORDOBA ALTA CORDOBA-entre FRAY J.L.TORRES y CASTELAR","X5001","","CORDOBA","CAPITAL","mercedarias_cordoba@volsinectic.com.ar","-31.3879370884932","-64.1838395359756"
"140245500","ESC. SUP. DE TURISMO Y HOTELERIA MARCELO MONTES PACHECO","Estatal","Activo","AVENIDA CÁRCANO 3590 CHATEAU CARRERAS Acceso a FERIAL CORDOBA","X5003","","CORDOBA","CAPITAL","montespacheco@educ.ar","-31.3717125262061","-64.2514179811803"
"140245600","INSTITUTO GARCIA FAURE","Privado","Activo","JERONIMO LUIS DE CABRERA (O) 834 ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","fsembrando@arnetbiz.com.ar","-31.3963471079995","-64.1878675019928"
"140245700","I.P.E.M. Nº 201 LEOPOLDO MARECHAL","Estatal","Activo","ROQUE SAENZ PEÑA (3er.Piso) 1211 COFICO entre Gral.Bustos y F.Allende","X5000","","CORDOBA","CAPITAL","ipem_201@hotmail.com","-31.4027450324419","-64.1828452332971"
"140245800","ESCUELA PRESIDENTE SARMIENTO","Estatal","Activo","ROQUE S. PEÑA 1211 COFICO","X5000","","CORDOBA","CAPITAL","presidentesarmiento@hotmail.com","-31.4028711998413","-64.1827791519251"
"140245900","C.E.N.M.A. No 168","Estatal","Activo","ROQUE SAENZ PEÑA 1211 COFICO BARRIO COFICO","X5000","","CORDOBA","CAPITAL","cenma168@hotmail.com","-31.4025182831211","-64.1829596784558"
"140246000","ESCUELA PROVINCIA DE FORMOSA","Estatal","Activo","RODRIGUEZ PEÑA 1548 ALTA CORDOBA B° ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","primariaformosa@hotmail.com.ar","-31.3962622280012","-64.1900353962643"
"140246100","J.DE INF. PRESIDENTE SARMIENTO","Estatal","Activo","AVENIDA ROQUE SAENZ PE? 1211 COFICO","X5000","","CORDOBA","CAPITAL","maka_193@hotmail.com","-31.4026284940433","-64.1828976900265"
"140249700","INSTITUTO SECUNDARIO GENERAL SAN MARTIN","Privado","Activo","AV. COLON 4751 LAS PALMAS B° LAS PALMAS","X5003","","CORDOBA","CAPITAL","secundario@kehilacordoba.org","-31.3959291905636","-64.2415310391477"
"140249800","ESCUELA GRAL. FRANCISCO ORTIZ DE OCAMPO","Estatal","Activo","SALTA 250 BARRIO CENTRO Av. Olmos","X5000","4332794/4719201(direct)","CORDOBA","CAPITAL","selvabarboza@hotmail.com","-31.4149451685106","-64.177462148909"
"140250000","INST. SUP. GARCIA LORCA","Privado","Activo","9 DE JULIO-1?PISO 14 CENTRO","X5000","","CORDOBA","CAPITAL","informes@garcialorca.com.ar","-31.4148626805235","-64.1835052608281"
"140250100","INSTITUTO MANUEL BELGRANO","Privado","Activo","LA RIOJA 556 CENTRO B° CENTRO","X5000","","CORDOBA","CAPITAL","imbelgrano@arnet.com.ar","-31.4091550782964","-64.1895293686637"
"140250400","I.P.E.M. Nº 134 ING. REGINO MADERS","Estatal","Activo","MAURICIO YADAROLA 653 GENERAL BUSTOS B° GENERAL BUSTOS","X5012","","CORDOBA","CAPITAL","","-31.3879327939809","-64.1681326016708"
"140250500","I.P.E.M. Nº 17 PAULO FREIRE","Estatal","Activo","RINCON DE LUNA 8900 VILLA RIVERA INDARTE entre L.LARGA y LABORDE","X5147","","CORDOBA","CAPITAL","ipem17paulofreire@yahoo.com.ar","-31.3196711328448","-64.2932948270675"
"140250700","J.DE INF. GENERAL MANUEL BELGRANO","Estatal","Activo","MANCO CAPAC 3161 SANTA RITA","X5014","","CORDOBA","CAPITAL","no tenemos","-31.4486919137094","-64.1695646048499"
"140250800","INSTITUTO PARROQUIAL SAN FRANCISCO DE ASIS","Privado","Activo","JOSE ANTONIO GUARDADO 184 LAS FLORES B° LAS FLORES","X5016","","CORDOBA","CAPITAL","secmedia@sanfranciscoasis.com.ar","-31.4537114441879","-64.1978843465082"
"140252600","I.P.E.M. Nº 167 JOSE MANUEL ESTRADA","Estatal","Activo","AVENIDA O`HIGGINS 2632 VILLA REVOL BARRIO VILLA REVOL","X5014","","CORDOBA","CAPITAL","ipem167jme@hotmail.com","-31.4413126312016","-64.1687879450842"
"140252700","INSTITUTO VILLA EUCARISTICA (F.A.S.T.A.)","Privado","Activo","CALLE PUBLICA S/N VILLA EUCARISTICA CNO. A SAN CARLOS KM 5 1/2","X5014","","CORDOBA","CAPITAL","secretaria@fastaveucaristica.com.ar","-31.4900508742798","-64.1686967901417"
"140259800","COLEGIO ARTURO CAPDEVILA","Privado","Activo","AVDA. ARTURO CAPDEVILA 709 AMPLIACION RESIDENCIAL AMERICA","X5012","","CORDOBA","CAPITAL","COOPACBH@HOTMAIL.COM","-31.376859035211","-64.1630284985027"
"140259900","DOCTOR PEDRO CARANDE CARRO","Estatal","Activo","ENRIQUE MARTINEZ PAZ 80 CENTRO AMERICA","X5001","","CORDOBA","CAPITAL","empcarro@hotmail.com","-31.3713451548666","-64.1703115769934"
"140260100","ESCUELA NOCTURNA FRAY LUIS BELTRAN","Estatal","Activo","GELLY Y OBES 3100 VILLA AZALAIS BARRIO VILLA AZALAIS","X5012","","CORDOBA","CAPITAL","","-31.3729235568722","-64.1521114222846"
"140260200","J.DE INF. BERNARDINO RIVADAVIA","Estatal","Activo","JOAQUIN MONTA? 1350 VILLA AZALAIS","X5012","","CORDOBA","CAPITAL","galoppohoracio@tutopia.com","-31.3765225885402","-64.1526773809637"
"140260201","J.DE INF. BERNARDINO RIVADAVIA - ANEXO","Estatal","Activo","Juan Garramendi esquina Guelly y Obes 0 VILLA AZALAIS Villa Azalaiz","X5012","","CORDOBA","CAPITAL","galoppohoracio@tutopia.com","-31.3731844421045","-64.1522555777248"
"140260300","ESCRIBANO JUAN ANTONIO PAREDES","Estatal","Activo","FRANCISCO DEL PRADO 3900 VILLA AZALAIS B?VILLA AZALAIS","X5101","433-5421","CORDOBA","CAPITAL","","-31.3629752662256","-64.1503352528939"
"140260400","C.E.N.P.A. ESCRIBANO JUAN PAREDES","Estatal","Activo","MANZANA 16 LOTE 3 CIUDAD JUAN PABLO II MANZANA 17 LOTE 3","X5014","","CORDOBA","CAPITAL","","-31.3626199820131","-64.150208210359"
"140265400","COLEGIO NUESTRA SEÑORA DE NIEVA","Privado","Activo","AYACUCHO 442 GUEMES B? GUEMES","X5000","","CORDOBA","CAPITAL","sradenieva@arnet.com.ar","-31.4199697865183","-64.1914103217683"
"140265500","ESCUELA PRESIDENTE ROQUE SAENZ PEÑA","Estatal","Activo","AV. VELEZ SARSFIELD 1002 GUEMES","X5000","","CORDOBA","CAPITAL","laroque@hotmail.com","-31.4271210131995","-64.1910546266646"
"140265600","I.P.E.M. Nº 163 JOSE DE SAN MARTIN","Estatal","Activo","AV. VELEZ SARSFIELD 1002 GUEMES B° GUEMES","X5000","","CORDOBA","CAPITAL","ipem163@yahoo.com.ar","-31.4270734560185","-64.1911625132213"
"140265700","ESCUELA DR. CARLOS VAZ FERREIRA","Estatal","Activo","CLEMENTE ZARRAGA Y FUENCARRAL S/Ná BELLA VISTA","X5010","","CORDOBA","CAPITAL","escuelavazferreira@hotmail.com.ar","-31.4332217678673","-64.2046460165537"
"140265800","INSTITUTO RAMON GARCIA MARTINEZ","Privado","Activo","GABRIELA MISTRAL S/N° BALCARCE B° BALCARCE","X5010","","CORDOBA","CAPITAL","irgm@arnetbiz.com.ar","-31.4352428943551","-64.2219597754337"
"140265900","J.DE INF. ESTADOS UNIDOS DE NORTEAMERICA","Estatal","Activo","SANTA CRUZ 455 PASO DE LOS ANDES","X5000","","CORDOBA","CAPITAL","ADRIBOGLIOTTI@YAHOO.COM.AR","-31.4172908256487","-64.2055673389173"
"140266000","J.DE INF. ROQUE SAENZ PEÑA","Estatal","Activo","AVENIDA VELEZ SARSFIELD 1002 GUEMES B° GUEMES","X5000","","CORDOBA","CAPITAL","jiroquespeña@hotmail.com","-31.4272328366857","-64.1910834244054"
"140266700","ESCUELA ALMAFUERTE","Estatal","Activo","ABEL CHANETON 390 SAN FERNANDO","X5016","","CORDOBA","CAPITAL","","-31.4474451240411","-64.1920321142702"
"140267500","INSTITUTO JOVENES ARGENTINOS","Privado","Activo","BOTAFOGO 3448 JARDIN ESPINOSA Av. Ricchieri 3400","X5016","","CORDOBA","CAPITAL","jargentinos_coopna@arnet.com.ar","-31.453019909078","-64.1751739702085"
"140267600","COLEGIO PQUIAL SAN FRANCISCO DE ASIS","Privado","Activo","JOSE ANTONIO GUARDADO 184 LAS FLORES B° LAS FLORES","X5016","0351-4617056","CORDOBA","CAPITAL","secprimaria@sanfranciscoasis.com.ar","-31.4537833017755","-64.1975816086635"
"140267800","INSTITUTO NUESTRA SEÑORA","Privado","Activo","INCA MANCO 3450 JARDIN ESPINOSA","X5014","","CORDOBA","CAPITAL","secundario@azulescba.com.ar","-31.4544307587217","-64.174851757731"
"140268400","ESCUELA SUPERIOR DE ARTESAPLICADAS LINO ENEA SPILIMBERGO","Estatal","Activo","AVENIDA PABLO RICHIERI 2200 ROGELIO MARTINEZ CIUDAD DE LAS ARTES","X5000","","CORDOBA","CAPITAL","escuelaspilimbergo@gmail.com","-31.4353141711518","-64.1761546831955"
"140268500","CONSERVATORIO SUPERIOR DE MUSICA FELIX TOMAS GARZON","Estatal","Activo","AVENIDA PABLO RICHIERI 2200 ROGELIO MARTINEZ CIUDAD DE LAS ARTES","X5000","","CORDOBA","CAPITAL","conservatoriosuperior@hotmail.com","-31.435391538116","-64.1761667470336"
"140268501","CONSERVATORIO SUPERIOR DE MUSICA FELIX T.GARZON- ANEXO CIUDAD UNIVERSITARIA","Estatal","Inactivo","MAESTRO MARCELO LOPEZ S/N° FUNCIONA EN ESC. ZIPOLI","X5000","","CORDOBA","CAPITAL","domingo_zipoli@yahoo.com.ar","-31.440444560428","-64.1924007579453"
"140268600","I.P.E.M. Nº 171 BRIGADIER JUAN I. SAN MARTIN","Estatal","Activo","ESMERALDA 4983 VILLA ADELA BARRIO VILLA ADELA","X5010","4343133/32","CORDOBA","CAPITAL","ipem171@hotmail.com.ar","-31.4390798710634","-64.2513284573217"
"140268700","ESCUELA CADETES DE LA FUERZA AEREA ARGENTINA","Estatal","Activo","LEOPOLDO CASAVEGA 2320 VILLA ADELA AVDA. FUERZA AEREA 4900","X5010","","CORDOBA","CAPITAL","cecadetesfaa@hotmail.com","-31.4390971445909","-64.2511554514576"
"140268800","I.P.E.T.y M. Nº 101 REPUBLICA ARGENTINA","Estatal","Activo","DIAZ DE LA FUENTE 2040 AMEGHINO SUR","X5010","4661549/4333417","CORDOBA","CAPITAL","ipem101reparg@yahoo.com","-31.4334212655373","-64.2367403625583"
"140268900","I.P.E.M. Nº 154 GRAL. MARTIN MIGUEL DE GUEMES","Estatal","Activo","OCTAVIANO NAVARRO Y BROWN 2751 ROSEDAL ANEXO","X5010","4333447/8","CORDOBA","CAPITAL","gralmmdeguemes@yahoo.com.ar","-31.4353159606929","-64.2263845428423"
"140269000","ESCUELA REMEDIOS ESCALADA DE SAN MARTIN","Estatal","Activo","ESPORA 2283 ROSEDAL","X5010","","CORDOBA","CAPITAL","escuelaremediosrosedal@hotmail.com.ar","-31.4351889380782","-64.2263793367307"
"140269100","J. DE INF. PADRE JUAN BURON","Privado","Activo","AVIADOR MIRA 2658 VILLA ADELA","X5010","","CORDOBA","CAPITAL","pjburon@hotmail.com","-31.4395238634352","-64.2493479573177"
"140270500","INSTITUTO INTEGRAL MODELO","Privado","Activo","RODRIGUEZ PEÑA 227 ALBERDI ALBERDI Frenta a Plaza Colon","X5008","","CORDOBA","CAPITAL","ricardo_pela@hotmail.com","-31.4093810881465","-64.1965869663947"
"140270600","ESCUELA ESPECIAL DR. RAUL CARREA","Estatal","Activo","INDEPENDENCIA 375 CENTRO Bº CENTRO","X5000","","CORDOBA","CAPITAL","ECARREA@ARGENTINA.COM","-31.4208408106157","-64.1853822791763"
"140270700","INST. SUP. MARIANO MORENO","Privado","Activo","RODRIGUEZ PEÑA 233 ALBERDI Bº ALBERDI","X5000","","CORDOBA","CAPITAL","INFO@MARIANO-MORENO.COM","-31.409152792841","-64.1965022426471"
"140270800","INSTITUTO CORAZON DE MARIA","Privado","Activo","ANTONIO DEL VISO 445 BARRIO ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","colegiocorazondemaria@gmail.com","-31.3947177067933","-64.1815821209973"
"140270900","C.E.N.M.A. Nº 215","Estatal","Activo","TRAFALGAR 875 ALTA CORDOBA B° ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","","-31.3865664895949","-64.1859680182424"
"140270901","C.E.N.M.A. Nº 215 ANEXO SEDE A. SABATTINI","Estatal","Activo","AV. JUAN B. JUSTO 3600 GENERAL BUSTOS Bº GRAL BUSTOS","X5001","","CORDOBA","CAPITAL","noelia.rivero@cba.gov.ar","-31.4537778238645","-64.2221719838367"
"140270902","C.E.N.M.A. Nº 215 - ANEXO ESTEBAN ECHEVERRIA(EX IPEM 103)","Estatal","Activo","COLOMBRES ESQUINA ZAPIOLA S/N° SAN MARTIN","X5008","","CORDOBA","CAPITAL","","-31.3951955765452","-64.1949512967156"
"140270903","C.E.N.M.A. Nº 215 - ANEXO AMPLIACION RESIDENCIAL AMERICA","Estatal","Activo","JAMAICA 915 AMPLIACION RESIDENCIAL AMERICA B° AMPLIACION RESIDENCIAL AMERICA","X5000","","CORDOBA","CAPITAL","","-31.3792029737544","-64.1611517843543"
"140270904","C.E.N.M.A. Nº 215 - ANEXO Marcelo T. de Alvear","Estatal","Activo","PABLO NERUDA 50 VILLA AZALAIS OESTE VILLA AZALAIS OESTE","X5000","","CORDOBA","CAPITAL","","-31.3129700012767","-64.2609163028363"
"140270905","C.E.N.M.A. Nº 215 ANEXO EXTENSION AULICA ZUMARA","Estatal","Activo","PLATON 3030 ZUMARAN Bº ZUMARAN","X5000","","CORDOBA","CAPITAL","","-31.3129700012767","-64.2609163028363"
"140271000","COLEGIO CORAZON DE MARIA","Privado","Activo","ANTONIO DEL VISO 445 ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","corazondemaria@arnet.com.ar","-31.3947773654679","-64.1814097067525"
"140271100","INSTITUTO DR. MANUEL LUCERO","Privado","Activo","LAVALLEJA 2257 ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","mlucero@arnetbiz.com.ar","-31.3893335916593","-64.1825063101849"
"140271200","ESCUELA MANUEL LUCERO","Estatal","Activo","DOCTOR MANUEL LUCERO 560 ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","centroeducativomanuellucero@hotmail.com","-31.3910650912124","-64.1817184876847"
"140271300","I.P.E.M. Nº 169 RAFAEL M.ESCUTI","Estatal","Activo","P. Naon. Manzana 116 Lote 2 CIUDAD JUAN PABLO II Manzana 116 Lote 2","X5012","","CORDOBA","CAPITAL","ipem169_escuti@hotmail.com","-31.3640214793109","-64.1527108178738"
"140271400","I.P.E.M. Nº 122 DIEGO GOMEZ CASCO","Estatal","Activo","FRAGUEIRO 3017 ALTA CORDOBA B° ALTA CORDOBA. Entrada principal por calle Gongora (Esquina con Fragueiro)","X5001","","CORDOBA","CAPITAL","ipem122@argentina.com","-31.3865586700478","-64.1863034531208"
"140271500","COLEGIO PQUIAL. NUESTRA SEÑORA DEL CARMEN","Privado","Activo","ARGENSOLA 670 ALTA CORDOBA Bº ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","colegiodelcarmen@arnet.com.ar","-31.3816405007333","-64.1832274258337"
"140271600","ESCUELA NOCTURNA RICARDO ROJAS","Estatal","Activo","ANTONIO DEL VISO 944 ALTA CORDOBA B° ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","","-31.3804933485459","-64.1839091612611"
"140271700","J.DE INF. SIMON BOLIVAR","Estatal","Activo","TUCUMAN 2947 ALTA CORDOBA","X5000","","CORDOBA","CAPITAL","VIOLETACASTRO64@YAHOO.COM.AR","-31.3812793164531","-64.1785441471222"
"140271800","ESCUELA SIMON BOLIVAR","Estatal","Activo","FRAGUEIRO 3017 ALTA CORDOBA Luis de G?ora 700 (calle de frente)","X5000","","CORDOBA","CAPITAL","liliana.gauna@outlook.com","-31.3803531486935","-64.1839075685106"
"140271900","J.DE INF. PROVINCIA DE ENTRE RIOS","Estatal","Activo","TRAFALGAR 875 ALTA CORDOBA","X5000","","CORDOBA","CAPITAL","battyrodriguez@hott mail","-31.3865686177759","-64.1861094405917"
"140272000","ESCUELA PROVINCIA DE ENTRE RIOS","Estatal","Activo","TRAFALGAR 875 ALTA CORDOBA B° ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","escuelaentrerios875@gmail.com","-31.3865745616039","-64.1858155865245"
"140272100","INSTITUTO NUESTRA SEÑORA DEL CARMEN","Privado","Activo","ARGENSOLA 670 ALTA CORDOBA Bº ALTA CORDOBA","X5001","","CORDOBA","CAPITAL","colegiodelcarmen@arnetbiz.com.ar","-31.3816387572205","-64.1833570797013"
"140276100","C.DE REHABILT. P/CIEGOS ADULTOS JULIAN BAQUERO","Estatal","Activo","AV. RAFAEL NUÑEZ 5187 ARGUELLO","X5147","","CORDOBA","CAPITAL","julianbaquero@yahoo.com.ar","-31.3567922897665","-64.2420314045514"
"140276200","COLEGIO NUESTRA SRA. DEL VALLE","Privado","Activo","AVILA Y ZARATE 2051 CERRO DE LAS ROSAS","X5009","","CORDOBA","CAPITAL","NAVALLE@NOLSINECTIS.COM.AR","-31.3605612019478","-64.2389720239439"
"140276300","COLEGIO PADRE CLARET","Privado","Activo","AVENIDA LA CORDILLERA 4950 PADRE CLARET B° PADRE CLARET","X5009","","CORDOBA","CAPITAL","CLARETPRIMARIO@GMAIL.COM","-31.3585452082421","-64.2376261467415"
"140276700","INSTITUTO NUESTRA SEÑORA DEL VALLE","Privado","Activo","AVILA Y ZARATE 2051 VILLA LOS ANGELES B° VILLA LOS ANGELES","X5009","","CORDOBA","CAPITAL","secsecnsvalle@fibertel.com.ar","-31.3606335614406","-64.2392361546004"
"140276800","I.P.E.M. Nº 206 FERNANDO FADER","Estatal","Activo","Gregorio de Laferrere 2435 PARQUE COREMA entre Gdor.Alvarez y C.de Arredondo","X5009","","CORDOBA","CAPITAL","fernandofader206@yahoo.com.ar","-31.3908030800662","-64.2277682567985"
"140277200","INSTITUTO MONSEÑOR DE ANDREA","Privado","Activo","AVENIDA VELEZ SARSFIELD 236 CENTRO Bº","X5000","","CORDOBA","CAPITAL","info@moseñordeandrea.com.ar","-31.4182091581344","-64.1877921883433"
"140277600","RAUL VICTORINO MARTINEZ","Estatal","Activo","NILO PECANHA 7750 QUINTAS DE ARGUELLO QUINTAS DE ARGUELLO","X5147","","CORDOBA","CAPITAL","ESC17@HOT MAIL.COM","-31.3410291675683","-64.2680927691198"
"140277700","INSTITUTO SANTA ANA","Privado","Activo","RICARDO ROJAS 7253 QUINTAS DE ARGUELLO BARRIO QUINTAS DE ARGUELLO","X5147","","CORDOBA","CAPITAL","info@institutosantaana.edu.ar","-31.3387308632371","-64.2596937796495"
"140278200","C.E.N.M.A. CASA DE GOBIERNO","Estatal","Activo","GRAL. GUIDO 114 SAN MARTIN","X5000","","CORDOBA","CAPITAL","cenmadegob@yahoo.com","-31.4026063399294","-64.1923087050149"
"140278203","C.E.N.M.A. CASA DE GOBIERNO - ANEXO SURBAC","Estatal","Activo","ROMA 337 CENTRO GENERAL PAZ","X5000","","CORDOBA","CAPITAL","","-31.3993855419269","-64.2065682867742"
"140278204","C.E.N.M.A. CASA DE GOBIERNO - ANEXO B° YAPEYU","Estatal","Activo","24 DE SETIEMBRE 2400 YAPEYU B° YAPEYU","X5000","","CORDOBA","CAPITAL","cenmacd@hotmail.com","-31.3993855419269","-64.2065682867742"
"140278300","C.E.N.M.A. SALUD","Estatal","Activo","DEAN FUNES 417 CENTRO BARRIO CENTRO","X5000","","CORDOBA","CAPITAL","cenmasalud@hotmail.com.ar","-31.4146941546672","-64.189528428605"
"140278301","C.E.N.M.A. SALUD -ANEXO SERV.PENITENC.N°2","Estatal","Activo","COLOMBRES 1300 SAN MARTIN BARRIO SAN MARTIN","X5008","4346082/84","CORDOBA","CAPITAL","","-31.3919838712614","-64.1972555393083"
"140278400","COLEGIO EVANGELICO WILLIAM C. MORRIS","Privado","Activo","SAN JOSE DE CALASANZ 144 ALBERDI","X5000","","CORDOBA","CAPITAL","wmorriscba@yahoo.com.ar","-31.4143874771201","-64.1966807914111"
"140280300","I.P.E.T. Nº 247 ING. CARLOS CASSAFFOUSTH","Estatal","Activo","DEAN FUNES 1511 ALBERDI entre RIO NEGRO y SANTA CRUZ","X5000","4347845/4894466","CORDOBA","CAPITAL","secretariaipem247@hotmail.com.ar","-31.4102901689046","-64.2043608869237"
"140280400","INST.SECUNDARIO EVANGELICO WILLIAM C. MORRIS","Privado","Activo","SAN JOSE DE CALASANZ 144 ALBERDI ENTRE CASEROS Y 27 DE ABRIL","X5000","4232972/4239991","CORDOBA","CAPITAL","wmorriscba@yahoo.com.ar","-31.4142680771753","-64.196654147013"
"140280500","INST. P/ADULTOS WILLIAM C.MORRIS","Privado","Activo","SAN JOSE DE CALAZANS 144 ALBERDI BARRIO ALBERDI","X5000","4232972 - 4239991","CORDOBA","CAPITAL","wmorris.cba@yahoo.com.ar","-31.414505257043","-64.1967427349508"
"140280600","I.P.E.M. Nº 115 DOMINGO FAUSTINO SARMIENTO","Estatal","Activo","AV. COLON 1329 ALBERDI entre Av.Santa Fe y El Chaco","X5000","","CORDOBA","CAPITAL","ipem115_institucional@hotmail.com.ar","-31.4086848636811","-64.2009501105672"
"140282700","ESCUELA MARTHA ALCIRA SALOTTI","Estatal","Activo","BEJANELE 6200 I.P.V. ARGUELLO NORTE","X5147","","CORDOBA","CAPITAL","pimpoas@yahoo.com.ar","-31.3372784253512","-64.2465872135746"
"140282800","DOCTOR HORACIO GARCIA","Estatal","Activo","TABACUE S/Nº VILLA CORNU","X5014","","CORDOBA","CAPITAL","clauf_gar@hotmail.com.ar","-31.3167516690851","-64.2668602674411"
"140282900","I.P.E.M. Nº 16 MARIA SALEME de BURNICHON","Estatal","Activo","TABACUE VILLA CORNU entre Casuati y Catalí","X5147","429888/ 448397","CORDOBA","CAPITAL","ipem16msburnichon@yahoo.com.ar","-31.3157184905142","-64.2674359904301"
"140283700","COLEGIO LA PRIMERA ENSEÑANZA","Privado","Activo","SANTA ROSA 688 CENTRO","X5000","","CORDOBA","CAPITAL","LAPRIMERAENSENANZA@ARNET.COM.AR","-31.4098027158036","-64.1919348548815"
"140283800","INST. SUP. CARLOS LEGUIZAMON","Estatal","Activo","CONCEPCION ARENAL 1177 ROGELIO MARTINEZ PARQUE SARMIENTO","X5000","","CORDOBA","CAPITAL","leguinet@uolsinectis.com.ar","-31.4339715563264","-64.1794451824092"
"140283900","ESCUELA ING. JUAN MARIO MASJOAN","Estatal","Activo","PEDRO L. DE CABRERA 3070 JARDIN","X5014","","CORDOBA","CAPITAL","pezzana_gabi@hotmail.com","-31.4475664953709","-64.1715986401845"
"140286100","ESCUELA SAN JOSE DE CALAZANZ","Estatal","Activo","Soldado Pizarro. CALLE 15 S/N? INAUDI","X5000","","CORDOBA","CAPITAL","rafiumara@yahoo.com.ar","-31.4767002102428","-64.193638260946"
"140286200","ESCUELA DOCTOR NICOLAS AVELLANEDA","Estatal","Activo","CALLE PUBLICA S/Ná VILLA SAN CARLOS CNO. A SAN CARLOS KM 4","X5004","","CORDOBA","CAPITAL","ana_rinaldi62@yahoo.com.ar","-31.4665215614352","-64.1692127245446"
"140286300","ESCUELA LORENZO SUAREZ DE FIGUEROA","Estatal","Activo","DEFENSA S/Nº LA HUERTILLA P/AV.VELEZ SARSFIELD AL 5000","X5016","","CORDOBA","CAPITAL","irmaro@ciudad.com.ar","-31.4716363836236","-64.2037910107792"
"140286400","COLEGIO SAN RAMON NONATO","Privado","Activo","AV. PATRIA 282 ALTO GENERAL PAZ","X5000","","CORDOBA","CAPITAL","mandrea_calderon@hotmail.com","-31.4104992449592","-64.1575361699925"
"140286500","ESCUELA TTE. GRAL. PEDRO EUGENIO ARAMBURU","Estatal","Activo","GARIBALDI 710 ALTO GENERAL PAZ HOSPITAL CORDOBA","X5012","","CORDOBA","CAPITAL","esc.aramburu@hotmail.com","-31.4051397394827","-64.1565783512354"
"140287600","ESCUELA NICOLAS BERROTARAN","Estatal","Activo","AV.ELIAS YOFRE 1095 JARDIN","X5016","","CORDOBA","CAPITAL","escnicoberro@hotmail.com","-31.450574483185","-64.1798455965897"
"140287800","INSTITUTO NIÑOS ARGENTINOS","Privado","Activo","RICHIERI 3351 JARDIN ESPINOSA Bº RICHIERI","X5014","","CORDOBA","CAPITAL","nargentinos_coopna@arnet.com.ar","-31.4524869337028","-64.174838274718"
"140288200","C.E.N.M.A. Nº 111","Estatal","Activo","ALVAREZ DE ARENALES 990 JUNIORS","X5000","","CORDOBA","CAPITAL","cenma_111@hotmail.com","-31.4205294146879","-64.1707696939331"
"140288203","C.E.N.M.A. N° 111 - ANEXO ATSA (MODAL. A DISTANCIA)","Estatal","Activo","LIMA 877 GENERAL PAZ B° GENERAL PAZ","X5000","","CORDOBA","CAPITAL","","-31.4138740394045","-64.1714806376847"
"140288204","C.E.N.M.A. N° 111 - ANEXO B° VILLA UNION","Estatal","Inactivo","BRADLEY Y TRES CRUCES S/Nº VILLA UNION","X5010","","CORDOBA","CAPITAL","","-31.4222242917568","-64.2624873069548"
"140288205","C.E.N.M.A. N° 111 - ANEXO CIUDAD DE MIS SUEÑOS","Estatal","Activo","CALLE PUBLICA CIUDAD DE MIS SUEÑOS BARRIO CIUDAD DE MIS SUEÑOS","X5020","","CORDOBA","CAPITAL","cenma111_cdms@hotmail.com","-31.4770495817188","-64.0854708575572"
"140288206","C.E.N.M.A. N° 111 - ANEXO B° ACOSTA","Estatal","Activo","ENTRE RIOS 5001 ACOSTA BARRIO ACOSTA","X5006","","CORDOBA","CAPITAL","","-31.425484432896","-64.1216999915307"
