"id","mesa_hasta","codigo_distrito","mesa_desde","codigo_postal","cant_mesas","direccion","seccion","circuito","localidad","distrito","establecimiento","dne_distrito_id","dne_seccion_id"
"6960","6350","4","6343","6132","8","CARLOS PELLEGRINI(B°SUR) 331","17","00252","LEVALLE","CÓRDOBA","ESC DR VIRGILIO BARBALATO","4","17"
"6961","6342","4","6336","6132","7","BERNARDINO ANCE(B°NORTE)  601","17","00252","LEVALLE","CÓRDOBA","ESC GRAL NICOLAS LEVALLE","4","17"
"6962","6354","4","6351","6123","4","PUBLICA 0","17","00253","MELO","CÓRDOBA","ESC.PROV.L.PASTEUR","4","17"
"6963","6355","4","6355","6134","1","RIO BAMBA","17","00254","RIO BAMBA","CÓRDOBA","ESC RAUL SOULE(EX NAC N°241)","4","17"
"6964","6357","4","6356","6128","2","CORRIENTES 0","17","00255","ROSALES","CÓRDOBA","ESC.PROV.P.B.PALACIOS","4","17"
"6965","6358","4","6358","6123","1","SAN JOAQUIN","17","00256","SAN JOAQUIN","CÓRDOBA","ESC.PROV.GRAL SAN MARTIN","4","17"
"6966","6367","4","6359","6125","9","SERRANO","17","00257","SERRANO","CÓRDOBA","INS SAN ALBERTO Y SAN ENRIQUE","4","17"
"6967","6369","4","6368","6128","2","VILLA ROSSI","17","00258","VILLA ROSSI","CÓRDOBA","ESCUELA N°105(JOSE RUBIROLA)","4","17"
"6968","6370","4","6370","5871","1","PUBLICA 0","18","00259","ALTAUTINA","CÓRDOBA","ESC.PROV.M.DE AZCUENAGA","4","18"
"6969","6373","4","6371","5299","3","DOMINGO F SARMIENTO 0","18","00260","AMBUL","CÓRDOBA","ESC.PROV.FRAY J.M.NOGAL","4","18"
"6970","6389","4","6383","5891","7","MARIANO MORENO(B°CENTRO)  291","18","00261","BROCHERO","CÓRDOBA","ESC JOSE GABRIEL BROCHERO","4","18"
"6971","6382","4","6375","5891","8","BROCHERO","18","00261","BROCHERO","CÓRDOBA","IPEM N° 344","4","18"
"6972","6404","4","6394","5889","11","MINA CLAVERO","18","00262","MINA CLAVERO","CÓRDOBA","ESC GRAL JOSE DE SAN MARTIN","4","18"
"6973","6410","4","6405","5889","6","AV HERNAN CORTEZ(B°MAYTHE)  1060","18","00262","MINA CLAVERO","CÓRDOBA","ESC MAESTRO D F SARMIENTO","4","18"
"6974","6416","4","6411","","6","LOS FUNDADORES S/N (B°SANTA  ANA)","18","00262","MINA CLAVERO","CÓRDOBA","IPEM N° 285-J G BROCHERO","4","18"
"6975","6423","4","6421","5887","3","SARMIENTO 223","18","00263","NONO","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","18"
"6976","6420","4","6417","5887","4","LOS PORTEÑOS/CALLE PUB 0","18","00263","","CÓRDOBA","IPEM 135-DON JOSE F RECALDE","4","18"
"6977","6432","4","6432","5893","1","PUBLICA 0","18","00264","PANAHOLMA","CÓRDOBA","ESC.P.PIZZURNO","4","18"
"6978","6445","4","6434","5871","12","CECILIA FUNES(B°CENTRO) 140","18","00265","SAN PEDRO","CÓRDOBA","ESC CNEL OLMEDO","4","18"
"6979","6465","4","6462","5871","4","PUBLICA S/N","18","00266","SAN VICENTE","CÓRDOBA","ESC MAESTRO H GALABURRI","4","18"
"6980","6374","4","6374","5299","1","PUBLICA S/N","18","0260A","EL VOLCAN","CÓRDOBA","ESC PROV JUAN P PRINGLES","4","18"
"6981","6392","4","6390","5893","3","PUBLICA S/N","18","0261A","SAN LORENZO","CÓRDOBA","ESC PROV JUAN MARTIN RECALDE","4","18"
"6982","6393","4","6393","5153","1","PUBLICA 0","18","0261B","VILLA BENEGAS","CÓRDOBA","ESC.PROV.GUIDO SPANO","4","18"
"6983","6424","4","6424","5153","1","PUBLICA S/N","18","0263A","PAMPA DE ACHALA","CÓRDOBA","ESCUELA 20 DE JUNIO","4","18"
"6984","6425","4","6425","5885","1","PUBLICA S/N","18","0263B","LOS CERROS","CÓRDOBA","ESC PROV CEFERINO NAMUNCURA","4","18"
"6985","6427","4","6426","5889","2","RUTA N°14 Y ESMERALDA 0","18","0263C","ARROYO DE LOS PATOS","CÓRDOBA","ESC J V LOPEZ(EX-NAC N°493)","4","18"
"6986","6429","4","6428","5885","2","LAS CALLES","18","0263D","LAS CALLES","CÓRDOBA","ESC.PROV.M.A DE CARRANZA PREGO","4","18"
"6987","6431","4","6430","5885","2","RUTA NAC 14","18","0263E","LAS RABONAS","CÓRDOBA","ESC.PROV.M.BELGRANO","4","18"
"6988","6433","4","6433","5893","1","LOS ESPINILLOS","18","0264A","LOS ESPINILLOS","CÓRDOBA","ESC TOMAS DE IRIARTE","4","18"
"6989","6458","4","6446","5871","13","LIBERTAD (B°CENTRO) 270","18","0265A","VILLA SARMIENTO","CÓRDOBA","ESC CNEL AGUSTIN A OLMEDO","4","18"
"6990","6459","4","6459","5871","1","PUBLICA S/N","18","0265B","LA CORTADERA","CÓRDOBA","ESC PROV MARIO REMORINO","4","18"
"6991","6461","4","6460","5871","2","PUBLICA 0","18","0265C","SAUCE ARRIBA","CÓRDOBA","ESC.PROV.FRAY L.BELTRAN","4","18"
"6992","6466","4","6466","5871","1","SAN RAFAEL","18","0266A","SAN RAFAEL","CÓRDOBA","ESC MARCELO T DE ALVEAR","4","18"
"6993","6468","4","6467","5873","2","PUBLICA S/N","19","00267","CONLARA","CÓRDOBA","ESC PROV NARCISO LAPRIDA","4","19"
"6994","6528","4","6521","5870","8","HORMAECHE (B°JARDIN) 375","19","00268","DOLORES","CÓRDOBA","COLEGIO SAGRADO CORAZON","4","19"
"6995","6536","4","6529","5870","8","PEDRO C MOLINA 145","19","00268","DOLORES","CÓRDOBA","ESC C CENTENARIO-IPEM N° 146","4","19"
"6996","6543","4","6537","5870","7","PEDRO C MOLINA  S/N(B°TRADICION","19","00268","VILLA DOLORES","CÓRDOBA","ESC DOLORES AGUIRRE DE FUNES","4","19"
"6997","6513","4","6501","5870","13","EDISON 130","19","00268","DOLORES","CÓRDOBA","ESC GENERAL SAN MARTIN","4","19"
"6998","6520","4","6514","5870","7","AV BELGRANO (B°FATIMA) 1399","19","00268","DOLORES","CÓRDOBA","ESC MANUEL BELGRANO","4","19"
"6999","6477","4","6469","5870","9","PRESIDENTE PERON (B°JARDIN)  565","19","00268","DOLORES","CÓRDOBA","ESC MARIANO MORENO","4","19"
"7000","6500","4","6486","5870","15","AV.S.MARTIN 271","19","00268","VILLA DOLORES","CÓRDOBA","ESC.NORMAL SARSFIELD","4","19"
"7001","6485","4","6478","5870","8","SARMIENTO (B°CENTRO) 270","19","00268","DOLORES","CÓRDOBA","INST PBRO J V BRIZUELA","4","19"
"7002","6551","4","6547","5879","5","VELEZ SARSFIELD Y BRAULIO  FUNES","19","00269","LA PAZ","CÓRDOBA","ESC PROV JOSE M PAZ","4","19"
"7003","6546","4","6544","5879","3","LA PAZ","19","00269","LA PAZ","CÓRDOBA","INST JUAN BAUTISTA ALBERDI","4","19"
"7004","6564","4","6554","5885","11","PUBLICA S/N","19","00270","CHUCHIRAS","CÓRDOBA","ESC MAGDALENA T DE CHARLES","4","19"
"7005","6568","4","6565","5885","4","LAS TAPIAS","19","00271","LAS TAPIAS","CÓRDOBA","ESC LEOPOLDO LUG0NES","4","19"
"7006","6571","4","6569","5885","3","GRAL SAN MARTIN S/N","19","00272","LOS HORNILLOS","CÓRDOBA","ESC JOSE DE SAN MARTIN","4","19"
"7007","6575","4","6572","5875","4","PUBLICA 0","19","00273","LUYABA","CÓRDOBA","ESC.PROV.EMILIO F.OLMOS","4","19"
"7008","6578","4","6576","5875","3","SAN JAVIER","19","00274","SAN JAVIER","CÓRDOBA","ESC GENERAL SAN MARTIN","4","19"
"7009","6586","4","6581","5871","6","AV SAN MARTIN S/N","19","00275","SAN JOSE","CÓRDOBA","ESC EMILIO FELIPE OLMOS","4","19"
"7010","6594","4","6592","5875","3","PUBLICA 0","19","00276","SAN JAVIER YACANTO","CÓRDOBA","ESC GENERAL SAN MARTIN","4","19"
"7011","6552","4","6552","5875","1","PUBLICA 0","19","0269A","QUEBRACHO LADEADO","CÓRDOBA","ESC.PROV.J.M.ESTRADA","4","19"
"7012","6553","4","6553","5873","1","RUTA NACIONAL 148 S/N","19","0269B","EL MANANTIAL","CÓRDOBA","ESC PROV JUAN JOSE PASO","4","19"
"7013","6580","4","6579","","2","PUBLICA S/N","19","0274A","LA POBLACION","CÓRDOBA","ESCUELA PROVINCIAL","4","19"
"7014","6591","4","6587","5871","5","LOS CERRILLOS","19","0275A","LOS CERRILLOS","CÓRDOBA","ESC GENERAL BARTOLOME MITRE","4","19"
"7015","6603","4","6599","5949","5","ALICIA","20","00277","ALICIA","CÓRDOBA","ESC FRAY CAYETANO RODRIGUEZ","4","20"
"7016","6598","4","6595","5949","4","ALICIA","20","00277","ALICIA","CÓRDOBA","ESC JOSE MANUEL ESTRADA","4","20"
"7017","6609","4","6604","2417","6","SARMIENTO 543","20","00278","ALTOS DE CHIPION","CÓRDOBA","ESC.PROV.RECONQUISTA","4","20"
"7018","6664","4","6656","2434","9","9 DE JULIO (B°CENTRO) 465","20","00279","ARROYITO","CÓRDOBA","CERVELLON/NTRA S DE LA MERCED","4","20"
"7019","6628","4","6621","2434","8","RIVADAVIA (B°CENTRO) 473","20","00279","ARROYITO","CÓRDOBA","ESC JOSE MARIA PAZ","4","20"
"7020","6620","4","6610","2434","11","RIVADAVIA (B°CENTRO) 473","20","00279","ARROYITO","CÓRDOBA","ESC MANUEL BELGRANO","4","20"
"7021","6655","4","6643","2434","13","ARROYITO","20","00279","ARROYITO","CÓRDOBA","ESCUELA N°198(ESC GIMENEZ LAGO","4","20"
"7022","6642","4","6629","2434","14","ARROYITO","20","00279","ARROYITO","CÓRDOBA","INST DR D VELEZ SARSFIELD","4","20"
"7023","6679","4","6673","5141","7","GENERAL LAVALLE (B°IPV  NORTE) 150","20","00280","BALNEARIA","CÓRDOBA","ESC PABLO JULIO RODRIGUEZ","4","20"
"7024","6672","4","6667","5141","6","25 DE MAYO (B°IPV NORTE) 271","20","00280","BALNEARIA","CÓRDOBA","ESC VICENTE LOPEZ Y PLANES","4","20"
"7025","6683","4","6680","5141","4","BALNEARIA","20","00280","BALNEARIA","CÓRDOBA","INST JUAN BAUTISTA ALBERDI","4","20"
"7026","6684","4","6684","2421","1","BEIRO","20","00281","BEIRO","CÓRDOBA","ESCUELA N°349","4","20"
"7085","6788","4","6788","5139","1","PUBLICA 0","20","0295A","TORO PUJIO","CÓRDOBA","ESC.PROV.J.M.ESTRADA","4","20"
"7027","6692","4","6685","2419","8","AV SEEBER (B°MANUEL  BELGRANO) 317","20","00282","BRINKMANN","CÓRDOBA","COLEGIO MANUEL BELGRANO","4","20"
"7028","6703","4","6693","2419","11","25 DE MAYO 975(B°25 DE  MAYO)","20","00282","BRINKMANN","CÓRDOBA","ESC 25 DE MAYO","4","20"
"7029","6708","4","6704","2419","5","DR PITT FUNES B°BERTOSSI 547","20","00282","BRINKMANN","CÓRDOBA","ESCUELA NAC. DE COMERCIO","4","20"
"7030","6713","4","6709","5871","5","TUCUMAN 483","20","00283","CONCEPCION DEL TIO","CÓRDOBA","ESC.PROV.M.MORENO","4","20"
"7031","6724","4","6715","2424","10","DEVOTO","20","00285","DEVOTO","CÓRDOBA","ESC CARLOS J FLORIT","4","20"
"7032","6730","4","6725","2424","6","DEVOTO","20","00285","DEVOTO","CÓRDOBA","ESC DOMINGO F SARMIENTO","4","20"
"7033","6731","4","6731","2349","1","PUBLICA S/N","20","00286","DIEZ DE JULIO","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","20"
"7034","6732","4","6732","2421","1","PUBLICA S/N","20","00287","DOS HERMANOS","CÓRDOBA","ESC PROV L DE LA TORRE","4","20"
"7035","6738","4","6733","5947","6","25 DE MAYO 381","20","00288","EL ARAÑADO","CÓRDOBA","ESC PROV CHACABUCO","4","20"
"7036","6743","4","6740","5951","4","MATEO OLIVERO 576","20","00289","EL FORTIN","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","20"
"7037","6745","4","6744","2432","2","15 DE OCTUBRE 588","20","00290","EL TIO","CÓRDOBA","ESC PROV JOSE MARIA PAZ","4","20"
"7038","6748","4","6746","2432","3","EL TIO","20","00290","EL TIO","CÓRDOBA","IPEM N°166 CAP G DEL VALLE","4","20"
"7039","6756","4","6749","2413","8","BV 12 DE OCTUBRE 681","20","00291","FREYRE","CÓRDOBA","COL STA TERESITA DEL N JESUS","4","20"
"7040","6766","4","6757","2413","10","FREYRE","20","00291","FREYRE","CÓRDOBA","ESC FLORENTINO AMEGHINO","4","20"
"7041","6768","4","6768","2413","1","ITURRASPE","20","00292","ITURRASPE","CÓRDOBA","ESC THOMAS ALVA EDISON","4","20"
"7042","6778","4","6773","2426","6","LA FRANCIA","20","00293","LA FRANCIA","CÓRDOBA","ESC PROV DAMAS PATRICIAS","4","20"
"7043","6772","4","6769","2426","4","LA FRANCIA","20","00293","LA FRANCIA","CÓRDOBA","INST COM SEC LA FRANCIA","4","20"
"7044","6781","4","6779","2417","3","ALTE BROWN 231","20","00294","LA PAQUITA","CÓRDOBA","ESC PROV MARIANO MORENO","4","20"
"7045","6787","4","6783","2435","5","8 DE SEPTIEMBRE 107","20","00295","LA TORDILLA","CÓRDOBA","ESC MARGARITA LA TORRE MERCADO","4","20"
"7046","6795","4","6789","5943","7","LASPIUR","20","00296","LASPIUR","CÓRDOBA","IPEM N°287-L LUGONES","4","20"
"7047","6799","4","6796","5941","4","LAS VARAS","20","00297","LAS VARAS","CÓRDOBA","ESC PROV MARIANO MORENO","4","20"
"7048","6840","4","6831","5940","10","SGTO CABRAL 521","20","00298","LAS VARILLAS","CÓRDOBA","ESC BARTOLOME MITRE","4","20"
"7049","6830","4","6823","5940","8","INDEPENDENCIA 294","20","00298","LAS VARILLAS","CÓRDOBA","ESC BERNARDINO RIVADAVIA","4","20"
"7050","6816","4","6800","5940","17","ESCRIBANO LUIS MORELLI 188","20","00298","LAS VARILLAS","CÓRDOBA","ESC NORM SUP D VELEZ SARSFIELD","4","20"
"7051","6822","4","6817","5940","6","BUENOS AIRES 460","20","00298","LAS VARILLAS","CÓRDOBA","ESCUELA GRAL PAZ","4","20"
"7052","6842","4","6841","2411","2","PUBLICA S/N","20","00299","LUXARDO","CÓRDOBA","ESC CONSTANCIO LUXARDO","4","20"
"7053","6846","4","6843","2424","4","SARMIENTO 295","20","00300","MARINA","CÓRDOBA","INST SEC MANUEL DORREGO","4","20"
"7054","6852","4","6847","5139","6","BELGRANO 234","20","00301","MARULL","CÓRDOBA","ESC.REP DEL PARAGUAY","4","20"
"7055","6853","4","6853","2349","1","PUBLICA S/N","20","00302","MAUNIER","CÓRDOBA","ESC PROV GRAL SAN MARTIN","4","20"
"7056","6859","4","6854","5143","6","JERONIMO LUIS DE CABRERA 0","20","00303","MIRAMAR","CÓRDOBA","ESC.PROV.J.L.DE CABRERA","4","20"
"7057","6873","4","6860","2421","14","MORTEROS","20","00304","MORTEROS","CÓRDOBA","COLEGIO NACIONAL MIXTO","4","20"
"7058","6903","4","6899","2421","5","SARMIENTO 208","20","00304","MORTEROS","CÓRDOBA","ESC BERNARDINO RIVADAVIA","4","20"
"7059","6883","4","6874","2421","10","EMILIO F OLMOS 375","20","00304","MORTEROS","CÓRDOBA","ESC D VELEZ SARSFIELD","4","20"
"7060","6898","4","6884","2421","15","BV 9 DE JULIO 1008","20","00304","MORTEROS","CÓRDOBA","ESCUELA CRISTO REY","4","20"
"7061","6917","4","6911","","7","PORTEÑA","20","00305","PORTEÑA","CÓRDOBA","ESC PROV 9 DE JULIO","4","20"
"7062","6910","4","6904","2415","7","PORTEÑA","20","00305","PORTEÑA","CÓRDOBA","INST BERNARDINO RIVADAVIA","4","20"
"7063","6919","4","6918","2423","2","JUAREZ CELMAN 357","20","00306","PROSPERIDAD","CÓRDOBA","ESC PROV SANTIAGO DERQUI","4","20"
"7064","6921","4","6920","2423","2","SARMIENTO 0","20","00307","QUEBRACHO HERRADO","CÓRDOBA","ESC.PROV.AYACUCHO","4","20"
"7065","6930","4","6926","5945","5","ITUZAINGO 251","20","00308","SACANTA","CÓRDOBA","ESCUELA ITUZAINGO","4","20"
"7066","6925","4","6922","5945","4","BELGRANO 960","20","00308","SACANTA","CÓRDOBA","INST MANUEL BELGRANO","4","20"
"7067","6935","4","6931","2426","5","9 DE JULIO 576","20","00309","SAN BARTOLOME","CÓRDOBA","ESC PROV PRIMERA JUNTA","4","20"
"7068","6970","4","6958","2400","13","PJE CHAMPAGNAT (SUR) 57","20","00310","SAN FCO.SECC.SUR","CÓRDOBA","COL SUP SAN MARTIN","4","20"
"7069","6957","4","6949","2400","9","SANTA FE 538","20","00310","SAN FCO.SECC.SUR","CÓRDOBA","ESC GENERAL MITRE","4","20"
"7070","6948","4","6936","2400","13","RIVADAVIA 679","20","00310","SAN FCO SECC.SUR","CÓRDOBA","ESC N AVELLANEDA(IPEM N°50)","4","20"
"7071","6979","4","6971","2400","9","FALUCHO Y PEATONAL LARREA  N S/N","20","00310","SAN FCO.SECC.SUR","CÓRDOBA","ESCUELA 2 DE ABRIL","4","20"
"7072","7006","4","6991","2400","16","RIVADAVIA 648","20","00310","SAN FCO.SECC.SUR","CÓRDOBA","ESCUELA N AVELLANEDA","4","20"
"7073","7015","4","7007","2400","9","PARAGUAY(B°CATEDRAL) 1776","20","00310","SAN FCO.SECC.SUR","CÓRDOBA","ESCUELA RAFAEL NUÑEZ","4","20"
"7074","6990","4","6980","2400","11","CASEROS(B°LA CONSOLATA) 518","20","00310","SAN FCO.SECC.SUR","CÓRDOBA","ESCUELA RIO NEGRO","4","20"
"7075","7092","4","7092","2421","1","COLONIA SAN PEDRO","20","00311","COLONIA SAN PEDRO","CÓRDOBA","ESC PROV 9 DE JULIO","4","20"
"7076","7093","4","7093","2422","1","SAUZE","20","00312","SAUZE","CÓRDOBA","ESC.PROV.J.DE SAN MARTIN","4","20"
"7077","7095","4","7094","2419","2","SEEBER","20","00313","SEEBER","CÓRDOBA","ESCUELA N°149(HOY:JOSE SEEBER)","4","20"
"7078","7104","4","7096","2436","9","TRANSITO","20","00314","TRANSITO","CÓRDOBA","ESC PROV R GUTIERREZ","4","20"
"7079","7106","4","7105","2419","2","ANA PASSADORE 611","20","00315","VIGNAUT","CÓRDOBA","COL MARIA AUXILIADORA","4","20"
"7080","6666","4","6665","2428","2","ALICIA ROSSI 441","20","0279A","EL FUERTECITO","CÓRDOBA","ESC PROV ALTE GUILLERMO BROWN","4","20"
"7081","6714","4","6714","2433","1","COLONIA PICHANAS","20","0283A","COLONIA PICHANAS","CÓRDOBA","ESC CONGRESO DE TUCUMAN","4","20"
"7082","6739","4","6739","5947","1","PUBLICA 0","20","0288A","VILLA SAN ESTEBAN","CÓRDOBA","ESCUELA PROV. ANTONIO SOBRAL","4","20"
"7083","6767","4","6767","2415","1","PUBLICA S/N","20","0291A","COLONIA ANITA","CÓRDOBA","ESC PROV RAMON J CARCANO","4","20"
"7084","6782","4","6782","2413","1","SARMIENTO S/N","20","0294A","COLONIA VALTELINA","CÓRDOBA","ESC PROV NICOLAS AVELLANEDA","4","20"
"7086","7051","4","7043","2400","9","JUAN JOSE PASO (B°VELEZ  SARSFIELD) 1650","20","0310A","SAN FCO.SECC.NORTE","CÓRDOBA","COL SAN FCO DE ASIS","4","20"
"7087","7057","4","7052","2400","6","25 DE MAYO(B°ITURRASPE) 1414","20","0310A","SAN FRANCISCO NORTE","CÓRDOBA","COLEGIO SAGRADO CORAZON","4","20"
"7088","7042","4","7033","2400","10","ALMAFUERTE (B°ROCA) 104","20","0310A","SAN FCO.SECC.NORTE","CÓRDOBA","ESC DOMINGO F SARMIENTO","4","20"
"7089","7032","4","7016","2400","17","CABRERA(B°GENERAL ROCA)  1736","20","0310A","SAN FCO.SECC.NORTE","CÓRDOBA","ESC JOSE BERRNARDO ITURRASPE","4","20"
"7090","7091","4","7082","2400","10","REPUBLICA DEL LIBANO 1009","20","0310A","S.FRANCISCO NORTE","CÓRDOBA","ESC JOSE MARIA PAZ","4","20"
"7091","7081","4","7069","2400","13","JUJUY(B°ITURRASPE) 205","20","0310A","S.FRANCISCO NORTE","CÓRDOBA","ESC PTE HIPOLITO IRIGOYEN","4","20"
"7092","7068","4","7058","2400","11","ENTRE RIOS(B°GENERAL ROCA)  2505","20","0310A","S.FRANCISCO NORTE","CÓRDOBA","ESCUELA PRIMERA JUNTA","4","20"
"7093","7118","4","7107","5186","12","3 DE FEBRERO(B° SUR) 362","21","00316","ALTA GRACIA","CÓRDOBA","ESC COMANDANTE ESPORA","4","21"
"7094","7159","4","7150","5186","10","JOSE HERNANDEZ(B°CAMARA)  201","21","00316","ALTA GRACIA","CÓRDOBA","ESC NAC NORM SUP ALTA GRACIA","4","21"
"7095","7176","4","7169","5186","8","COLEGIO 127 LALAHENES","21","00316","ALTA GRACIA","CÓRDOBA","ESC REPUBLICA ITALIANA","4","21"
"7096","7221","4","7221","","1","B°LINIERS","21","00316","ALTA GRACIA","CÓRDOBA","ESC SANTIAGO DE LINIERS","4","21"
"7097","7126","4","7119","5186","8","ANATOLE FRANCE(B°CARLOS  PELLEGRINI) 360","21","00316","ALTA GRACIA","CÓRDOBA","ESC VICTOR MERCANTE","4","21"
"7098","7203","4","7191","5186","13","RAMON J CARCANO(B°GOB A  SABATTINI) 135","21","00316","ALTA GRACIA","CÓRDOBA","ESCUELA CURA ELEODORO FIERRO","4","21"
"7099","7212","4","7204","5186","9","LOS ANDES(B°CAMARA) 80","21","00316","ALTA GRACIA","CÓRDOBA","ESCUELA JOSE MARIA PAZ","4","21"
"7100","7220","4","7213","","8","ESPAÑA (B°SUR) 26","21","00316","ALTA GRACIA","CÓRDOBA","ESCUELA MANUEL SOLARES","4","21"
"7101","7168","4","7160","5186","9","URUGUAY(B°NORTE) 200","21","00316","ALTA GRACIA","CÓRDOBA","ESCUELA SAN MARTIN","4","21"
"7102","7190","4","7177","5186","14","RAFAEL LOZADA(B°CENTRO) 53","21","00316","ALTA GRACIA","CÓRDOBA","I.P.E.M. N° 298","4","21"
"7103","7142","4","7133","5186","10","PADRE DOMINGO VIERA 151","21","00316","ALTA GRACIA","CÓRDOBA","INST DE LA MISERICORDIA","4","21"
"7104","7132","4","7127","5186","6","NIETO(B°POLUYAN) 17","21","00316","ALTA GRACIA","CÓRDOBA","INST EL OBRAJE (ARRIBA)","4","21"
"7105","7149","4","7143","5186","7","BV CARLOS PELLEGRINI 637","21","00316","ALTA GRACIA","CÓRDOBA","INST SUP ANGLO AMERICANO","4","21"
"7106","7253","4","7253","5189","1","CALLE PUBLICA P/ANIZACATE 0","21","00317","BAJO CHICO","CÓRDOBA","ESC PROV B DE MONTEAGUDO","4","21"
"7107","7255","4","7254","5101","2","SARMIENTO Y BERUTTI(RAFAEL  GARCIA) 0","21","00318","BAJO GRANDE","CÓRDOBA","ESC.PROV.FRENCH Y BERUTTI","4","21"
"7108","7260","4","7256","5119","5","LIBERTADOR SAN MARTIN 0","21","00319","BOUWER","CÓRDOBA","ESC DR FLORENTINO F BUSTOS","4","21"
"7109","7261","4","7261","5121","1","BUENA VISTA","21","00320","BUENA VISTA","CÓRDOBA","ESC.PR0V.J.M.ESTRADA","4","21"
"7110","7262","4","7262","5101","1","PUBLICA S/N","21","00322","COSME NORTE","CÓRDOBA","ESC PROV OLEGARIO V ANDRADE","4","21"
"7111","7278","4","7272","5121","7","CONGRESO 235","21","00323","DESPEÑADEROS","CÓRDOBA","ESC PROV 25 DE MAYO","4","21"
"7112","7271","4","7263","5121","9","PADRE BUTELER 229","21","00323","DESPEÑADEROS","CÓRDOBA","INSTITUTO PRIVADO PIO XII","4","21"
"7113","7281","4","7279","5189","3","PUBLICA S/N","21","00324","FALDA DEL CARMEN","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","21"
"7114","7285","4","7282","5101","4","SARMIENTO 441","21","00325","LOZADA","CÓRDOBA","ESC.PROV.B.RIVADAVIA","4","21"
"7115","7296","4","7286","5101","11","GRAL BUSTOS 700","21","00326","MALAGUEÑO","CÓRDOBA","ESC PROV MANUEL BELGRANO","4","21"
"7116","7304","4","7297","5101","8","MALAGUEÑO","21","00326","MALAGUEÑO","CÓRDOBA","I.P.E.M.67-L.PIEDRABUENA","4","21"
"7117","7320","4","7319","5119","2","ITALIA 0","21","00327","MONTE RALO","CÓRDOBA","ESC.DELL'ARMELLINA","4","21"
"7118","7323","4","7321","","3","LAS MONJITAS S/N 0","21","00328","POTRERO DE GARAY","CÓRDOBA","ESC IPEM 32-EST POT DE GARAY","4","21"
"7119","7326","4","7326","5187","1","PUBLICA 0","21","00329","SAN CLEMENTE","CÓRDOBA","ESC.PROV.J.B.CABRAL","4","21"
"7120","7328","4","7327","5189","2","PUBLICA 0","21","00330","SAN ISIDRO","CÓRDOBA","ESC.PROV.M.MORENO","4","21"
"7121","7341","4","7339","5123","3","TOLEDO","21","00331","TOLEDO","CÓRDOBA","BACHILLERATO REINO DE ESPAÑA","4","21"
"7122","7338","4","7331","5123","8","TOLEDO","21","00331","TOLEDO","CÓRDOBA","ESC PROV JUAN B ALBERDI","4","21"
"7123","7230","4","7227","","4","ANIZACATE","21","0316A","ANIZACATE","CÓRDOBA","ESC VICENTE LOPEZ Y PLANES","4","21"
"7124","7226","4","7222","5189","5","SALOMON PALACIOS 0","21","0316A","ANIZACATE","CÓRDOBA","IPEM N° 118-JUANA AZURDUY","4","21"
"7125","7231","4","7231","5186","1","PUBLICA S/N","21","0316B","LA ISLA","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","21"
"7126","7232","4","7232","5139","1","LA RANCHERITA","21","0316C","LA RANCHERITA","CÓRDOBA","LOCAL COMUNAL","4","21"
"7127","7233","4","7233","5189","1","LA SERRANITA","21","0316D","LA SERRANITA","CÓRDOBA","ESC GENERAL MANUEL BELGRANO","4","21"
"7128","7236","4","7234","5101","3","ANICETO GRANADO S/N","21","0316E","LOS CEDROS","CÓRDOBA","ESC PROV CATALINA E DE BARON","4","21"
"7129","7238","4","7237","","2","SALOMON PALACIOS S/N","21","0316F","ANIZACATE","CÓRDOBA","IPET N° 118 JUANA AZURDUY","4","21"
"7130","7241","4","7239","5186","3","CALLE 10 ESQ AV N 5 0","21","0316G","VILLA EL PRADO","CÓRDOBA","ESC.PROV.J.HERNANDEZ","4","21"
"7131","7244","4","7242","5139","3","VILLA LA BOLSA","21","0316H","VILLA LA BOLSA","CÓRDOBA","LOCAL COMUNAL","4","21"
"7132","7246","4","7245","5186","2","VILLA LOS AROMOS","21","0316I","VILLA LOS AROMOS","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","21"
"7133","7252","4","7247","5101","6","CALLE 7 ESQUINA 0","21","0316J","VILLA PARQUE SANTA A","CÓRDOBA","ESC.PROV.P.PIZZURNO","4","21"
"7134","7311","4","7305","5101","7","BRIGADIER SAN MARTIN 231","21","0326A","YOCSINA","CÓRDOBA","COLEGIO JUAN XXIII","4","21"
"7135","7315","4","7312","","4","CRUCERO GENERAL BELGRANO  S/N","21","0326B","BARRIO 1° DE MAYO","CÓRDOBA","ESC PROV FRAY J S MARIA DE ORO","4","21"
"7136","7318","4","7316","","3","A CASTELLANO 0","21","0326C","VILLA SAN NICOLAS","CÓRDOBA","ESC MARTIN M DE GUEMES","4","21"
"7137","7325","4","7324","5198","2","RUTA N 5 KM 5 0","21","0328B","VILLA C.DE AMERICA","CÓRDOBA","ESC.PROV.J.V.GONZALEZ","4","21"
"7138","7330","4","7329","5189","2","JOSE DE LA QUINTANA","21","0330A","JOSE DE LA QUINTANA","CÓRDOBA","ESCUELA DE MINERIA","4","21"
